,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
377,Renato Moicano,0,0%,0%,0,0,0,0 , 3,0 , 3,0 , 0,0 , 3,0 , 0,0 , 0,0 , 3,0 , 0,0 , 0,Chan Sung Jung,1,66%,0%,0,2,0,16 , 24,18 , 26,0 , 0,15 , 23,0 , 0,1 , 1,3 , 6,0 , 0,13 , 18,1,00:00:58,5 Rnd (5-5-5-5-5),Blake Grice,http://ufcstats.com/fight-details/e0b323dae5bf4c90
378,Bryan Barberena,0,46%,0%,0,1,0,47 , 101,122 , 178,0 , 0,15 , 55,11 , 16,21 , 30,29 , 77,15 , 20,3 , 4,Randy Brown,1,58%,0%,0,0,0,89 , 152,91 , 154,0 , 0,44 , 97,31 , 41,14 , 14,59 , 119,30 , 33,0 , 0,3,00:02:54,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
379,Andre Ewell,0,42%,0%,0,0,0,73 , 173,74 , 174,0 , 0,67 , 164,5 , 8,1 , 1,72 , 172,1 , 1,0 , 0,Anderson Dos Santos,0,26%,22%,0,4,0,35 , 132,63 , 163,2 , 9,26 , 117,3 , 5,6 , 10,29 , 123,4 , 4,2 , 5,3,00:05:00,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/e0b323dae5bf4c90
380,Andrea Lee,0,57%,33%,0,2,0,73 , 126,82 , 135,1 , 3,38 , 84,25 , 32,10 , 10,43 , 88,17 , 20,13 , 18,Montana De La Rosa,0,13%,41%,1,0,0,14 , 107,40 , 136,5 , 12,9 , 96,4 , 9,1 , 2,11 , 100,3 , 6,0 , 1,3,00:05:00,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/e0b323dae5bf4c90
381,Kevin Holland,0,49%,0%,0,0,0,58 , 117,192 , 253,0 , 3,13 , 61,18 , 26,27 , 30,43 , 100,15 , 17,0 , 0,Alessio Di Chirico,0,60%,50%,0,0,0,51 , 84,62 , 97,2 , 4,29 , 57,6 , 11,16 , 16,35 , 64,15 , 19,1 , 1,3,00:05:00,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/e0b323dae5bf4c90
382,Dan Ige,1,56%,25%,0,3,0,71 , 125,92 , 146,1 , 4,52 , 102,12 , 16,7 , 7,44 , 89,6 , 9,21 , 27,Kevin Aguilar,0,31%,100%,0,0,1,33 , 104,65 , 136,1 , 1,21 , 83,10 , 18,2 , 3,21 , 87,5 , 6,7 , 11,3,00:05:00,3 Rnd (5-5-5),Jimmy Neely,http://ufcstats.com/fight-details/e0b323dae5bf4c90
383,Ashley Yoder,0,75%,20%,0,8,0,75 , 100,147 , 194,1 , 5,61 , 83,12 , 15,2 , 2,13 , 23,5 , 5,57 , 72,Syuri Kondo,0,57%,0%,1,0,0,23 , 40,35 , 56,0 , 0,17 , 33,6 , 7,0 , 0,7 , 21,13 , 16,3 , 3,3,00:05:00,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/e0b323dae5bf4c90
384,Matt Wiman,0,57%,33%,0,0,0,24 , 42,28 , 46,1 , 3,2 , 18,3 , 4,19 , 20,24 , 36,0 , 2,0 , 4,Luis Pena,0,58%,100%,1,7,1,87 , 148,98 , 160,1 , 1,84 , 144,3 , 4,0 , 0,18 , 45,9 , 12,60 , 91,3,00:01:14,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
385,Allen Crowder,0,0%,0%,0,0,0,0 , 1,0 , 1,0 , 0,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,Jairzinho Rozenstruik,1,100%,0%,0,0,0,4 , 4,4 , 4,0 , 0,3 , 3,1 , 1,0 , 0,1 , 1,0 , 0,3 , 3,1,00:00:09,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/e0b323dae5bf4c90
386,Ariane Lipski,0,25%,0%,0,0,0,68 , 271,68 , 271,0 , 0,33 , 217,20 , 35,15 , 19,65 , 264,2 , 3,1 , 4,Molly McCann,0,50%,100%,0,2,0,108 , 213,109 , 214,2 , 2,66 , 162,9 , 12,33 , 39,96 , 194,4 , 4,8 , 15,3,00:05:00,3 Rnd (5-5-5),Jimmy Neely,http://ufcstats.com/fight-details/e0b323dae5bf4c90
387,Deron Winn,0,46%,0%,0,0,0,169 , 367,171 , 369,0 , 3,125 , 316,39 , 46,5 , 5,137 , 322,32 , 45,0 , 0,Eric Spicely,0,48%,0%,0,0,0,108 , 224,108 , 224,0 , 0,90 , 206,17 , 17,1 , 1,74 , 186,34 , 38,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
388,Henry Cejudo,0,52%,25%,1,1,0,90 , 171,99 , 182,1 , 4,73 , 150,13 , 16,4 , 5,45 , 118,19 , 23,26 , 30,Marlon Moraes,0,47%,0%,0,0,0,57 , 119,59 , 121,0 , 2,35 , 89,7 , 8,15 , 22,54 , 116,2 , 2,1 , 1,3,00:04:51,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
389,Valentina Shevchenko,1,72%,100%,1,3,0,8 , 11,37 , 40,2 , 2,4 , 5,4 , 6,0 , 0,5 , 8,2 , 2,1 , 1,Jessica Eye,0,16%,0%,0,0,0,2 , 12,42 , 52,0 , 0,0 , 7,0 , 2,2 , 3,2 , 12,0 , 0,0 , 0,2,00:00:26,5 Rnd (5-5-5-5-5),Robert Madrigal,http://ufcstats.com/fight-details/e0b323dae5bf4c90
390,Tony Ferguson,0,52%,0%,0,0,0,104 , 200,104 , 200,0 , 0,65 , 144,25 , 37,14 , 19,103 , 198,1 , 2,0 , 0,Donald Cerrone,0,36%,100%,0,0,0,68 , 185,68 , 185,1 , 1,43 , 152,15 , 23,10 , 10,68 , 184,0 , 1,0 , 0,2,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
391,Jimmie Rivera,0,38%,0%,0,0,0,73 , 192,76 , 195,0 , 3,42 , 145,15 , 24,16 , 23,60 , 173,9 , 15,4 , 4,Petr Yan,2,29%,33%,0,1,0,56 , 189,58 , 192,1 , 3,40 , 166,13 , 19,3 , 4,42 , 167,10 , 12,4 , 10,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e0b323dae5bf4c90
392,Tai Tuivasa,0,44%,0%,0,0,0,64 , 144,66 , 146,0 , 0,39 , 114,6 , 7,19 , 23,50 , 126,14 , 18,0 , 0,Blagoy Ivanov,1,59%,100%,0,0,0,73 , 123,81 , 131,2 , 2,65 , 114,7 , 8,1 , 1,62 , 111,5 , 6,6 , 6,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
393,Tatiana Suarez,0,52%,30%,0,2,0,75 , 142,95 , 166,4 , 13,29 , 85,22 , 29,24 , 28,42 , 100,7 , 7,26 , 35,Nina Ansaroff,0,48%,0%,0,0,0,48 , 99,54 , 105,0 , 0,31 , 66,15 , 26,2 , 7,39 , 89,4 , 5,5 , 5,3,00:05:00,3 Rnd (5-5-5),Robert Madrigal,http://ufcstats.com/fight-details/e0b323dae5bf4c90
394,Aljamain Sterling,0,49%,0%,0,0,0,174 , 349,175 , 350,0 , 7,123 , 250,36 , 73,15 , 26,172 , 338,2 , 11,0 , 0,Pedro Munhoz,0,39%,0%,0,0,0,105 , 265,108 , 269,0 , 0,44 , 159,29 , 64,32 , 42,102 , 257,3 , 8,0 , 0,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
395,Karolina Kowalkiewicz,0,38%,0%,0,0,0,90 , 232,92 , 234,0 , 0,55 , 186,27 , 33,8 , 13,79 , 217,11 , 15,0 , 0,Alexa Grasso,0,40%,0%,1,0,0,148 , 369,163 , 384,0 , 0,92 , 289,33 , 46,23 , 34,123 , 339,25 , 30,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e0b323dae5bf4c90
396,Ricardo Lamas,0,41%,0%,0,0,0,12 , 29,12 , 29,0 , 1,2 , 12,4 , 5,6 , 12,12 , 29,0 , 0,0 , 0,Calvin Kattar,1,53%,0%,0,0,0,22 , 41,22 , 41,0 , 0,11 , 28,11 , 13,0 , 0,16 , 34,2 , 2,4 , 5,1,00:04:06,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
397,Xiaonan Yan,0,37%,100%,0,1,0,94 , 249,105 , 264,1 , 1,64 , 199,11 , 22,19 , 28,83 , 229,8 , 17,3 , 3,Angela Hill,0,49%,33%,1,0,0,71 , 144,78 , 151,1 , 3,44 , 110,21 , 26,6 , 8,56 , 127,13 , 15,2 , 2,3,00:05:00,3 Rnd (5-5-5),Robert Madrigal,http://ufcstats.com/fight-details/e0b323dae5bf4c90
398,Bevon Lewis,0,36%,0%,0,0,0,31 , 84,45 , 98,0 , 5,13 , 49,12 , 23,6 , 12,15 , 62,16 , 22,0 , 0,Darren Stewart,0,41%,0%,0,0,0,30 , 73,40 , 84,0 , 0,11 , 52,5 , 6,14 , 15,18 , 55,12 , 18,0 , 0,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
399,Eddie Wineland,2,43%,0%,0,0,0,74 , 171,74 , 171,0 , 2,48 , 129,23 , 39,3 , 3,70 , 165,0 , 1,4 , 5,Grigorii Popov,0,36%,0%,0,0,0,55 , 150,55 , 150,0 , 1,24 , 97,20 , 39,11 , 14,52 , 146,3 , 4,0 , 0,2,00:04:47,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e0b323dae5bf4c90
400,Katlyn Chookagian,0,37%,0%,0,0,0,82 , 221,108 , 250,0 , 2,50 , 179,20 , 27,12 , 15,78 , 215,3 , 5,1 , 1,Joanne Calderwood,0,42%,75%,0,0,0,112 , 266,141 , 300,3 , 4,24 , 139,19 , 40,69 , 87,104 , 252,7 , 12,1 , 2,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
401,Alexander Gustafsson,0,47%,33%,0,1,0,72 , 151,73 , 152,1 , 3,26 , 79,8 , 21,38 , 51,70 , 147,0 , 1,2 , 3,Anthony Smith,0,47%,0%,1,1,0,49 , 104,51 , 107,0 , 1,19 , 62,11 , 19,19 , 23,44 , 98,0 , 1,5 , 5,4,00:02:38,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
402,Jimi Manuwa,0,66%,0%,0,0,0,2 , 3,2 , 3,0 , 0,1 , 2,0 , 0,1 , 1,2 , 3,0 , 0,0 , 0,Aleksandar Rakic,1,28%,0%,0,0,0,2 , 7,2 , 7,0 , 0,1 , 5,0 , 0,1 , 2,2 , 7,0 , 0,0 , 0,1,00:00:47,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/e0b323dae5bf4c90
403,Makwan Amirkhani,0,33%,50%,1,2,0,9 , 27,18 , 36,1 , 2,6 , 21,1 , 3,2 , 3,6 , 23,0 , 0,3 , 4,Chris Fishgold,0,30%,0%,0,0,0,16 , 52,16 , 52,0 , 0,4 , 30,3 , 5,9 , 17,16 , 52,0 , 0,0 , 0,2,00:04:25,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
404,Damir Hadzovic,0,39%,100%,0,0,0,24 , 61,42 , 87,1 , 1,20 , 48,3 , 12,1 , 1,14 , 45,5 , 6,5 , 10,Christos Giagos,0,41%,46%,0,3,0,47 , 113,67 , 141,6 , 13,28 , 90,12 , 16,7 , 7,38 , 91,6 , 10,3 , 12,3,00:05:00,3 Rnd (5-5-5),Rich Mitchell,http://ufcstats.com/fight-details/e0b323dae5bf4c90
405,Daniel Teymur,0,48%,16%,0,0,0,40 , 83,49 , 93,1 , 6,22 , 53,5 , 6,13 , 24,24 , 57,8 , 11,8 , 15,Sung Bin Jo,0,33%,33%,1,0,0,21 , 63,23 , 65,1 , 3,13 , 53,7 , 9,1 , 1,12 , 52,8 , 10,1 , 1,3,00:05:00,3 Rnd (5-5-5),Rebin Saber,http://ufcstats.com/fight-details/e0b323dae5bf4c90
406,Rostem Akman,0,39%,40%,0,1,0,39 , 100,40 , 103,2 , 5,30 , 91,6 , 6,3 , 3,31 , 91,8 , 9,0 , 0,Sergey Khandozhko,1,40%,16%,0,1,0,60 , 149,60 , 151,1 , 6,30 , 100,11 , 27,19 , 22,55 , 141,5 , 8,0 , 0,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0b323dae5bf4c90
407,Tonya Evinger,0,54%,25%,0,2,0,6 , 11,68 , 83,1 , 4,2 , 7,4 , 4,0 , 0,4 , 9,1 , 1,1 , 1,Lina Lansberg,0,73%,50%,0,2,1,50 , 68,151 , 181,1 , 2,45 , 62,5 , 6,0 , 0,1 , 4,7 , 10,42 , 54,3,00:05:00,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/e0b323dae5bf4c90
408,Stevie Ray,0,18%,0%,0,0,0,2 , 11,2 , 11,0 , 0,0 , 8,0 , 1,2 , 2,2 , 11,0 , 0,0 , 0,Leonardo Santos,1,75%,0%,0,0,0,12 , 16,12 , 16,0 , 0,4 , 5,6 , 9,2 , 2,12 , 16,0 , 0,0 , 0,1,00:02:17,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
409,Nick Hein,0,46%,33%,0,0,0,37 , 79,45 , 87,1 , 3,20 , 52,8 , 18,9 , 9,36 , 78,1 , 1,0 , 0,Frank Camacho,0,49%,0%,0,0,0,100 , 201,105 , 208,0 , 0,68 , 151,30 , 47,2 , 3,93 , 191,7 , 10,0 , 0,2,00:04:56,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0b323dae5bf4c90
410,Bea Malecki,0,26%,0%,2,1,0,19 , 71,30 , 82,0 , 0,12 , 63,5 , 6,2 , 2,18 , 69,0 , 0,1 , 2,Duda Santana,0,39%,60%,0,0,0,42 , 106,48 , 112,3 , 5,36 , 90,2 , 10,4 , 6,40 , 102,0 , 2,2 , 2,2,00:01:59,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/e0b323dae5bf4c90
411,Darko Stosic,0,47%,33%,0,1,0,26 , 55,50 , 82,1 , 3,23 , 50,3 , 5,0 , 0,12 , 33,11 , 16,3 , 6,Devin Clark,0,42%,18%,0,0,0,40 , 95,90 , 149,2 , 11,26 , 76,5 , 9,9 , 10,28 , 80,11 , 14,1 , 1,3,00:05:00,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/e0b323dae5bf4c90
412,Joel Alvarez,0,46%,0%,0,1,1,19 , 41,87 , 113,0 , 0,16 , 32,1 , 4,2 , 5,5 , 23,1 , 1,13 , 17,Danilo Belluardo,0,65%,100%,0,2,0,13 , 20,56 , 68,2 , 2,9 , 16,0 , 0,4 , 4,8 , 13,0 , 0,5 , 7,2,00:02:22,3 Rnd (5-5-5),Rebin Saber,http://ufcstats.com/fight-details/e0b323dae5bf4c90
413,Rafael Dos Anjos,0,54%,57%,1,4,1,60 , 111,75 , 126,4 , 7,36 , 83,17 , 21,7 , 7,33 , 80,18 , 20,9 , 11,Kevin Lee,0,36%,37%,0,1,0,35 , 97,40 , 102,6 , 16,23 , 79,10 , 16,2 , 2,27 , 86,7 , 10,1 , 1,4,00:03:47,5 Rnd (5-5-5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
414,Antonio Carlos Junior,0,45%,36%,0,4,1,15 , 33,25 , 43,4 , 11,10 , 27,1 , 2,4 , 4,11 , 28,2 , 2,2 , 3,Ian Heinisch,0,58%,100%,0,5,0,39 , 67,79 , 115,1 , 1,26 , 48,2 , 5,11 , 14,13 , 31,5 , 7,21 , 29,3,00:05:00,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
415,Megan Anderson,0,50%,0%,0,0,0,3 , 6,5 , 8,0 , 0,2 , 5,1 , 1,0 , 0,2 , 4,1 , 2,0 , 0,Felicia Spencer,0,70%,50%,1,1,0,22 , 31,25 , 34,1 , 2,13 , 17,0 , 5,9 , 9,1 , 7,8 , 9,13 , 15,1,00:03:24,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
416,Vicente Luque,1,72%,0%,0,0,0,18 , 25,18 , 25,0 , 0,14 , 20,1 , 2,3 , 3,10 , 17,1 , 1,7 , 7,Derrick Krantz,0,33%,50%,0,1,0,6 , 18,9 , 23,1 , 2,5 , 16,1 , 2,0 , 0,5 , 17,0 , 0,1 , 1,1,00:03:52,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
417,Charles Oliveira,1,64%,0%,1,3,1,38 , 59,43 , 64,0 , 0,23 , 38,13 , 19,2 , 2,20 , 34,10 , 17,8 , 8,Nik Lentz,0,36%,50%,0,1,0,18 , 49,21 , 53,2 , 4,10 , 36,5 , 9,3 , 4,10 , 39,6 , 8,2 , 2,2,00:02:11,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
418,Davi Ramos,0,55%,42%,0,3,0,63 , 114,76 , 128,3 , 7,44 , 86,7 , 15,12 , 13,41 , 92,5 , 5,17 , 17,Austin Hubbard,0,37%,0%,0,0,0,44 , 116,46 , 119,0 , 0,19 , 73,8 , 24,17 , 19,40 , 111,2 , 3,2 , 2,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
419,Aspen Ladd,0,55%,75%,3,6,0,69 , 125,85 , 143,3 , 4,57 , 111,7 , 9,5 , 5,38 , 82,14 , 20,17 , 23,Sijara Eubanks,0,46%,40%,0,2,0,77 , 164,80 , 168,2 , 5,60 , 146,16 , 17,1 , 1,61 , 140,12 , 19,4 , 5,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
420,Desmond Green,0,54%,100%,0,1,0,78 , 144,85 , 152,4 , 4,56 , 119,15 , 17,7 , 8,61 , 123,7 , 7,10 , 14,Charles Jourdain,0,37%,0%,0,0,0,55 , 146,55 , 146,0 , 0,11 , 79,14 , 29,30 , 38,54 , 143,1 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
421,Danny Roberts,0,50%,0%,0,0,0,2 , 4,2 , 4,0 , 0,0 , 2,0 , 0,2 , 2,2 , 4,0 , 0,0 , 0,Michel Pereira,1,54%,0%,0,0,0,6 , 11,6 , 11,0 , 0,4 , 9,2 , 2,0 , 0,5 , 10,1 , 1,0 , 0,1,00:01:47,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
422,Michael Trizano,0,48%,0%,0,0,0,20 , 41,24 , 45,0 , 0,10 , 30,7 , 8,3 , 3,16 , 37,4 , 4,0 , 0,Grant Dawson,0,48%,30%,1,4,0,27 , 56,34 , 63,3 , 10,9 , 32,12 , 17,6 , 7,15 , 40,11 , 13,1 , 3,2,00:02:27,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
423,Patrick Cummins,0,66%,50%,0,0,0,22 , 33,22 , 33,1 , 2,21 , 31,0 , 1,1 , 1,18 , 29,4 , 4,0 , 0,Ed Herman,1,31%,0%,0,0,0,11 , 35,14 , 38,0 , 0,11 , 34,0 , 0,0 , 1,8 , 28,1 , 4,2 , 3,1,00:03:39,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
424,Zak Cummings,1,34%,0%,1,0,0,34 , 100,41 , 107,0 , 2,10 , 67,11 , 16,13 , 17,28 , 92,6 , 8,0 , 0,Trevin Giles,0,48%,0%,0,0,0,31 , 64,36 , 69,0 , 0,21 , 49,7 , 12,3 , 3,29 , 61,2 , 3,0 , 0,3,00:04:01,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
425,Julio Arce,1,46%,100%,0,0,0,74 , 160,74 , 160,1 , 1,61 , 142,12 , 17,1 , 1,71 , 155,2 , 4,1 , 1,Julian Erosa,0,26%,0%,0,0,0,43 , 160,46 , 164,0 , 0,23 , 129,15 , 24,5 , 7,39 , 151,4 , 9,0 , 0,3,00:01:49,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
426,Rose Namajunas,1,44%,0%,1,1,0,55 , 125,55 , 125,0 , 2,54 , 124,1 , 1,0 , 0,50 , 119,3 , 3,2 , 3,Jessica Andrade,0,44%,50%,0,0,0,47 , 105,49 , 107,2 , 4,17 , 68,11 , 17,19 , 20,41 , 98,5 , 6,1 , 1,2,00:02:58,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
427,Jared Cannonier,1,54%,0%,0,0,0,17 , 31,18 , 32,0 , 0,5 , 16,2 , 3,10 , 12,14 , 27,3 , 4,0 , 0,Anderson Silva,0,53%,0%,0,0,0,8 , 15,8 , 15,0 , 0,1 , 6,3 , 4,4 , 5,7 , 14,1 , 1,0 , 0,1,00:04:47,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
428,Jose Aldo,0,36%,0%,0,0,0,29 , 79,39 , 90,0 , 1,19 , 63,7 , 12,3 , 4,26 , 76,3 , 3,0 , 0,Alexander Volkanovski,0,53%,0%,0,0,0,95 , 176,129 , 215,0 , 3,28 , 93,17 , 24,50 , 59,67 , 147,28 , 29,0 , 0,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
429,Thiago Alves,0,39%,33%,0,0,0,58 , 147,59 , 148,1 , 3,27 , 107,5 , 10,26 , 30,54 , 141,4 , 6,0 , 0,Laureano Staropoli,0,26%,100%,0,0,0,54 , 202,57 , 205,1 , 1,37 , 167,15 , 31,2 , 4,53 , 199,1 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/e0b323dae5bf4c90
430,Irene Aldana,0,33%,0%,1,1,0,83 , 247,84 , 248,0 , 0,67 , 224,11 , 17,5 , 6,80 , 243,3 , 3,0 , 1,Bethe Correia,0,41%,0%,0,0,0,81 , 196,81 , 196,0 , 2,43 , 141,18 , 32,20 , 23,80 , 195,1 , 1,0 , 0,3,00:03:24,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/e0b323dae5bf4c90
431,Rogerio Nogueira,0,25%,0%,0,0,0,6 , 24,6 , 24,0 , 0,6 , 24,0 , 0,0 , 0,6 , 24,0 , 0,0 , 0,Ryan Spann,1,40%,50%,1,1,0,13 , 32,13 , 32,1 , 2,11 , 30,1 , 1,1 , 1,10 , 29,0 , 0,3 , 3,1,00:02:07,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
432,Thiago Moises,0,64%,66%,1,4,0,66 , 102,115 , 160,4 , 6,59 , 92,2 , 4,5 , 6,28 , 53,8 , 11,30 , 38,Kurt Holobaugh,0,33%,33%,0,0,0,39 , 115,108 , 189,2 , 6,16 , 82,21 , 30,2 , 3,24 , 93,14 , 21,1 , 1,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
433,Warlley Alves,1,45%,0%,0,0,0,72 , 157,72 , 157,0 , 0,36 , 107,10 , 14,26 , 36,70 , 154,2 , 3,0 , 0,Sergio Moraes,0,32%,0%,0,0,0,20 , 62,20 , 62,0 , 0,12 , 52,7 , 9,1 , 1,19 , 59,1 , 3,0 , 0,3,00:04:13,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/e0b323dae5bf4c90
434,BJ Penn,0,36%,0%,0,0,0,64 , 177,74 , 188,0 , 0,56 , 164,8 , 12,0 , 1,54 , 165,10 , 12,0 , 0,Clay Guida,0,38%,50%,0,0,0,80 , 208,113 , 242,1 , 2,52 , 170,13 , 21,15 , 17,64 , 177,16 , 31,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
435,Luana Carolina,1,48%,0%,3,1,2,111 , 231,126 , 251,0 , 0,75 , 180,31 , 46,5 , 5,82 , 181,21 , 40,8 , 10,Priscila Cachoeira,0,46%,0%,0,0,2,69 , 149,69 , 149,0 , 2,39 , 103,21 , 34,9 , 12,55 , 125,13 , 23,1 , 1,3,00:05:00,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/e0b323dae5bf4c90
436,Raoni Barcelos,1,47%,0%,1,3,0,59 , 123,70 , 137,0 , 1,52 , 113,3 , 4,4 , 6,23 , 72,1 , 1,35 , 50,Carlos Huachin,0,15%,0%,0,0,0,20 , 127,20 , 127,0 , 0,17 , 120,2 , 6,1 , 1,19 , 124,1 , 3,0 , 0,2,00:04:49,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/e0b323dae5bf4c90
437,Talita Bernardo,0,33%,0%,0,0,0,46 , 136,51 , 141,0 , 3,28 , 112,8 , 12,10 , 12,45 , 134,1 , 2,0 , 0,Viviane Araujo,1,53%,100%,0,3,0,61 , 115,66 , 120,3 , 3,34 , 79,9 , 14,18 , 22,57 , 111,0 , 0,4 , 4,3,00:00:48,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/e0b323dae5bf4c90
438,Al Iaquinta,0,40%,0%,0,0,0,90 , 223,90 , 223,0 , 5,49 , 165,23 , 38,18 , 20,90 , 223,0 , 0,0 , 0,Donald Cerrone,2,38%,0%,0,0,0,138 , 361,140 , 363,0 , 0,87 , 302,17 , 25,34 , 34,129 , 344,3 , 3,6 , 14,5,00:05:00,5 Rnd (5-5-5-5-5),Jerin Valel,http://ufcstats.com/fight-details/e0b323dae5bf4c90
439,Derek Brunson,0,59%,44%,0,5,0,56 , 94,65 , 103,4 , 9,34 , 62,11 , 17,11 , 15,45 , 82,6 , 7,5 , 5,Elias Theodorou,0,38%,0%,0,0,0,65 , 170,87 , 194,0 , 1,16 , 88,27 , 34,22 , 48,53 , 150,12 , 20,0 , 0,3,00:05:00,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
