,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
315,Francisco Rivera,0,44%,0%,0,0,0,16 , 36,16 , 36,0 , 1,13 , 33,1 , 1,2 , 2,9 , 19,6 , 16,1 , 1,John Lineker,1,46%,0%,1,0,0,28 , 60,32 , 64,0 , 0,21 , 47,7 , 13,0 , 0,8 , 22,9 , 17,11 , 21,1,00:02:08,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/52f0398eb74c139d
316,Jessica Andrade,0,62%,80%,1,0,0,41 , 66,59 , 87,4 , 5,19 , 40,12 , 15,10 , 11,26 , 41,15 , 25,0 , 0,Raquel Pennington,0,60%,100%,1,1,0,41 , 68,66 , 96,2 , 2,26 , 52,10 , 11,5 , 5,17 , 34,22 , 30,2 , 4,2,00:04:58,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/1b52b08f195581ad
317,Clay Collard,1,40%,50%,0,0,0,84 , 210,136 , 264,1 , 2,60 , 178,18 , 24,6 , 8,60 , 174,9 , 12,15 , 24,Tiago Trator,0,42%,25%,1,6,2,52 , 122,73 , 146,1 , 4,25 , 85,17 , 26,10 , 11,45 , 109,6 , 12,1 , 1,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/777df8b5e28f42ff
318,Joe Riggs,1,57%,100%,0,2,0,35 , 61,47 , 74,2 , 2,31 , 55,2 , 4,2 , 2,15 , 29,0 , 2,20 , 30,Ron Stallings,0,66%,0%,0,1,0,24 , 36,32 , 46,0 , 0,18 , 29,2 , 3,4 , 4,17 , 28,4 , 5,3 , 3,2,00:02:28,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/86afc59ec117c1ba
319,Joaquim Silva,0,30%,0%,0,0,0,49 , 162,49 , 162,0 , 0,35 , 144,13 , 16,1 , 2,46 , 156,3 , 6,0 , 0,Nazareno Malegarie,0,34%,33%,0,0,0,58 , 166,68 , 178,1 , 3,49 , 144,8 , 21,1 , 1,55 , 160,3 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/c43805df4f45b6e2
320,Max Holloway,0,48%,0%,0,0,0,14 , 29,14 , 29,0 , 0,6 , 20,8 , 9,0 , 0,14 , 29,0 , 0,0 , 0,Charles Oliveira,0,29%,0%,0,0,0,5 , 17,5 , 17,0 , 1,3 , 15,1 , 1,1 , 1,4 , 16,1 , 1,0 , 0,1,00:01:39,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/05e2832cd5ffb7a6
321,Neil Magny,0,51%,44%,0,3,0,68 , 131,132 , 204,4 , 9,59 , 121,6 , 7,3 , 3,46 , 101,7 , 11,15 , 19,Erick Silva,0,49%,75%,0,2,0,29 , 59,37 , 68,3 , 4,10 , 36,5 , 8,14 , 15,27 , 55,2 , 3,0 , 1,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/2c01f4df404ff6ee
322,Patrick Cote,1,64%,0%,0,1,0,60 , 93,106 , 140,0 , 4,48 , 70,3 , 10,9 , 13,31 , 63,9 , 10,20 , 20,Joshua Burkman,0,49%,100%,0,1,0,45 , 91,49 , 95,1 , 1,26 , 66,12 , 14,7 , 11,39 , 84,6 , 7,0 , 0,3,00:01:26,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/499557c33e67deaf
323,Chad Laprise,0,47%,0%,0,0,0,8 , 17,8 , 17,0 , 0,3 , 12,1 , 1,4 , 4,8 , 17,0 , 0,0 , 0,Francisco Trinaldo,1,47%,0%,0,2,0,17 , 36,17 , 37,0 , 0,15 , 34,2 , 2,0 , 0,4 , 15,2 , 2,11 , 19,1,00:02:43,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/870a98d6f943d9b7
324,Olivier Aubin-Mercier,0,37%,60%,0,4,0,3 , 8,76 , 95,6 , 10,0 , 4,1 , 2,2 , 2,3 , 8,0 , 0,0 , 0,Tony Sims,0,79%,0%,1,0,0,23 , 29,46 , 54,0 , 0,22 , 28,0 , 0,1 , 1,3 , 8,0 , 0,20 , 21,3,00:05:00,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/961246a6d621ef40
325,Maryna Moroz,0,34%,0%,0,0,0,55 , 161,79 , 189,0 , 0,34 , 134,19 , 24,2 , 3,51 , 152,4 , 9,0 , 0,Valerie Letourneau,1,47%,100%,0,1,0,69 , 145,106 , 194,1 , 1,51 , 122,14 , 19,4 , 4,62 , 132,4 , 6,3 , 7,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/20b70a226f1c13fb
326,Sam Stout,0,12%,0%,0,0,0,2 , 16,2 , 16,0 , 0,1 , 14,0 , 0,1 , 2,2 , 16,0 , 0,0 , 0,Frankie Perez,1,80%,0%,0,1,0,12 , 15,12 , 15,0 , 0,8 , 11,2 , 2,2 , 2,6 , 8,0 , 0,6 , 7,1,00:00:54,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/3945b08be8d62861
327,Yves Jabouin,0,50%,100%,0,2,0,5 , 10,18 , 26,2 , 2,5 , 9,0 , 1,0 , 0,2 , 6,0 , 0,3 , 4,Felipe Arantes,0,66%,0%,1,0,1,4 , 6,8 , 10,0 , 1,2 , 3,2 , 2,0 , 1,0 , 2,1 , 1,3 , 3,1,00:04:21,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/1bf7f647f309464e
328,Marcos Rogerio de Lima,0,50%,0%,2,0,0,5 , 10,5 , 10,0 , 0,3 , 8,1 , 1,1 , 1,5 , 10,0 , 0,0 , 0,Nikita Krylov,0,72%,0%,1,2,0,21 , 29,34 , 46,0 , 1,16 , 23,4 , 5,1 , 1,7 , 13,10 , 11,4 , 5,1,00:02:29,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/21d6db22c6089308
329,Chris Kelades,0,45%,11%,0,1,0,50 , 109,90 , 165,1 , 9,33 , 86,14 , 19,3 , 4,39 , 90,5 , 9,6 , 10,Chris Beal,0,41%,50%,0,5,1,47 , 113,83 , 149,2 , 4,42 , 106,5 , 7,0 , 0,25 , 80,8 , 13,14 , 20,3,00:05:00,3 Rnd (5-5-5),Adam Cheadle,http://ufcstats.com/fight-details/785dd27b03946f95
330,Shane Campbell,0,63%,40%,0,1,1,44 , 69,73 , 103,2 , 5,26 , 47,6 , 9,12 , 13,25 , 44,5 , 8,14 , 17,Elias Silverio,0,55%,14%,0,3,0,22 , 40,50 , 84,2 , 14,9 , 24,9 , 12,4 , 4,17 , 34,2 , 2,3 , 4,3,00:05:00,3 Rnd (5-5-5),Adam Cheadle,http://ufcstats.com/fight-details/2d23ca9d8abc0c97
331,Misha Cirkunov,0,82%,75%,0,5,0,24 , 29,62 , 76,3 , 4,20 , 25,4 , 4,0 , 0,6 , 11,1 , 1,17 , 17,Daniel Jolly,0,42%,0%,0,1,0,6 , 14,10 , 21,0 , 0,1 , 5,4 , 4,1 , 5,5 , 13,1 , 1,0 , 0,1,00:04:45,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/22e5596f75d9d8e7
332,Glover Teixeira,0,67%,55%,1,11,0,53 , 79,128 , 162,5 , 9,48 , 72,5 , 7,0 , 0,11 , 22,4 , 6,38 , 51,Ovince Saint Preux,0,55%,0%,0,2,1,30 , 54,36 , 61,0 , 3,18 , 40,12 , 14,0 , 0,19 , 35,9 , 16,2 , 3,3,00:03:10,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/2ef16a5ff3710c92
333,Michael Johnson,0,37%,0%,0,0,0,84 , 222,85 , 223,0 , 0,32 , 133,49 , 85,3 , 4,83 , 221,1 , 1,0 , 0,Beneil Dariush,0,37%,0%,0,0,0,75 , 201,75 , 201,0 , 7,52 , 169,12 , 21,11 , 11,75 , 199,0 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/d4e98b827e3d6918
334,Derek Brunson,0,60%,0%,0,0,0,27 , 45,53 , 71,0 , 1,26 , 44,1 , 1,0 , 0,7 , 14,19 , 29,1 , 2,Sam Alvey,0,36%,0%,0,0,0,4 , 11,6 , 13,0 , 0,2 , 9,2 , 2,0 , 0,2 , 6,2 , 5,0 , 0,1,00:02:19,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/9900550cc697eef2
335,Jared Rosholt,0,55%,40%,1,3,0,19 , 34,53 , 70,2 , 5,16 , 31,3 , 3,0 , 0,4 , 14,7 , 11,8 , 9,Tim Johnson,0,45%,75%,0,0,0,26 , 57,86 , 126,3 , 4,20 , 50,6 , 7,0 , 0,10 , 30,14 , 24,2 , 3,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/9d72aaaf34e5b512
336,Sara McMann,0,12%,0%,0,0,0,2 , 16,4 , 18,0 , 2,1 , 13,0 , 1,1 , 2,2 , 15,0 , 1,0 , 0,Amanda Nunes,1,69%,0%,1,1,0,27 , 39,36 , 53,0 , 0,24 , 33,2 , 5,1 , 1,11 , 18,1 , 2,15 , 19,1,00:02:53,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/bd6d144f5c0b6cab
337,Ray Borg,0,49%,100%,2,19,0,26 , 53,85 , 115,3 , 3,22 , 48,4 , 5,0 , 0,0 , 7,0 , 0,26 , 46,Geane Herrera,0,53%,0%,0,1,1,7 , 13,24 , 33,0 , 0,6 , 12,1 , 1,0 , 0,2 , 7,0 , 0,5 , 6,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/e2535e0753954514
338,Uriah Hall,0,61%,100%,0,0,0,11 , 18,20 , 27,1 , 1,11 , 18,0 , 0,0 , 0,0 , 3,0 , 0,11 , 15,Oluwale Bamgbose,0,58%,0%,0,0,0,7 , 12,23 , 29,0 , 0,1 , 6,2 , 2,4 , 4,7 , 11,0 , 0,0 , 1,1,00:02:32,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/664e56d8a98e2b49
339,Chris Camozzi,0,59%,75%,2,3,0,87 , 146,112 , 174,3 , 4,65 , 117,14 , 20,8 , 9,69 , 121,18 , 25,0 , 0,Tom Watson,0,58%,12%,0,0,0,82 , 140,104 , 164,1 , 8,31 , 79,29 , 37,22 , 24,58 , 105,24 , 35,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/00dcad4611fc63fe
340,Dustin Ortiz,0,71%,30%,1,7,0,92 , 129,171 , 216,4 , 13,75 , 109,13 , 16,4 , 4,6 , 27,13 , 16,73 , 86,Willie Gates,0,40%,0%,0,0,0,13 , 32,24 , 43,0 , 0,5 , 19,7 , 12,1 , 1,10 , 27,3 , 5,0 , 0,3,00:02:58,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/92f27d13fc502d33
341,Frankie Saenz,0,43%,16%,1,0,0,80 , 183,91 , 195,1 , 6,48 , 142,23 , 32,9 , 9,45 , 128,31 , 49,4 , 6,Sirwan Kakai,0,48%,33%,0,0,0,55 , 113,62 , 121,3 , 9,29 , 82,13 , 16,13 , 15,47 , 100,8 , 13,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/d757f19f3d34934b
342,Chris Dempsey,0,0%,0%,0,0,0,0 , 4,1 , 5,0 , 1,0 , 3,0 , 1,0 , 0,0 , 3,0 , 1,0 , 0,Jonathan Wilson,1,50%,0%,0,0,0,4 , 8,4 , 8,0 , 0,4 , 8,0 , 0,0 , 0,2 , 6,0 , 0,2 , 2,1,00:00:50,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/b0c2442c5a7c509a
343,Marlon Vera,0,52%,0%,2,0,0,25 , 48,26 , 49,0 , 0,17 , 38,7 , 9,1 , 1,11 , 27,2 , 3,12 , 18,Roman Salazar,0,48%,14%,0,0,0,14 , 29,67 , 85,1 , 7,11 , 25,1 , 1,2 , 3,5 , 16,3 , 5,6 , 8,2,00:02:15,3 Rnd (5-5-5),Josh Ward,http://ufcstats.com/fight-details/50d5a170516de2ad
344,Anthony Christodoulou,0,27%,0%,0,0,0,31 , 112,44 , 125,0 , 0,23 , 104,6 , 6,2 , 2,24 , 101,7 , 11,0 , 0,Scott Holtzman,0,51%,33%,1,2,0,71 , 138,96 , 163,1 , 3,43 , 100,17 , 24,11 , 14,52 , 113,19 , 25,0 , 0,3,00:02:40,3 Rnd (5-5-5),David Ferguson,http://ufcstats.com/fight-details/503a9ac5679c9cf7
345,Ronda Rousey,1,59%,0%,0,0,0,19 , 32,19 , 32,0 , 0,17 , 30,2 , 2,0 , 0,5 , 11,14 , 21,0 , 0,Bethe Correia,0,64%,0%,0,0,0,9 , 14,9 , 14,0 , 0,9 , 14,0 , 0,0 , 0,3 , 6,6 , 8,0 , 0,1,00:00:34,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/60c62fb7bd17a8b3
346,Mauricio Rua,0,54%,40%,0,2,0,53 , 98,82 , 130,2 , 5,30 , 74,15 , 16,8 , 8,47 , 84,2 , 8,4 , 6,Rogerio Nogueira,0,37%,0%,1,0,0,63 , 166,73 , 177,0 , 0,55 , 156,6 , 8,2 , 2,48 , 135,15 , 31,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/aa62b8f58fc09790
347,Glaico Franca,0,74%,44%,1,3,0,23 , 31,47 , 57,4 , 9,6 , 12,8 , 8,9 , 11,13 , 19,5 , 5,5 , 7,Fernando Bruno,0,62%,18%,0,1,0,20 , 32,41 , 53,2 , 11,14 , 25,5 , 5,1 , 2,12 , 20,8 , 12,0 , 0,3,00:04:46,3 Rnd   OT (5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/431e7931d8be8b5d
348,Reginaldo Vieira,0,56%,0%,2,1,0,59 , 105,127 , 179,0 , 1,39 , 80,15 , 17,5 , 8,32 , 67,8 , 14,19 , 24,Dileno Lopes,0,42%,75%,3,1,0,46 , 109,73 , 146,3 , 4,24 , 77,19 , 25,3 , 7,30 , 84,13 , 19,3 , 6,3,00:05:00,3 Rnd   OT (5-5-5-5),Osiris Maia,http://ufcstats.com/fight-details/480aca1906276700
349,Stefan Struve,0,59%,0%,0,0,0,93 , 156,94 , 157,0 , 0,43 , 102,32 , 36,18 , 18,87 , 149,6 , 7,0 , 0,Minotauro Nogueira,0,52%,7%,0,1,0,59 , 113,84 , 138,1 , 14,43 , 95,13 , 15,3 , 3,43 , 93,16 , 20,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/b0367c907cc549c0
350,Antonio Silva,1,57%,0%,0,0,0,16 , 28,29 , 43,0 , 1,10 , 22,4 , 4,2 , 2,5 , 13,10 , 13,1 , 2,Soa Palelei,0,54%,33%,0,1,0,19 , 35,46 , 65,1 , 3,15 , 30,4 , 5,0 , 0,5 , 11,0 , 0,14 , 24,2,00:00:41,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/8baa6b8850262595
351,Claudia Gadelha,0,44%,100%,0,3,0,111 , 248,121 , 263,4 , 4,95 , 229,16 , 19,0 , 0,101 , 233,9 , 14,1 , 1,Jessica Aguilar,0,37%,0%,0,0,0,70 , 189,88 , 210,0 , 3,35 , 152,11 , 13,24 , 24,63 , 180,7 , 9,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/0bf405dabb25251a
352,Demian Maia,0,76%,100%,1,10,0,13 , 17,56 , 68,2 , 2,13 , 17,0 , 0,0 , 0,0 , 0,0 , 0,13 , 17,Neil Magny,0,0%,0%,0,0,0,0 , 4,11 , 16,0 , 0,0 , 4,0 , 0,0 , 0,0 , 4,0 , 0,0 , 0,2,00:02:52,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/17daeb7e36e60cdf
353,Rafael Feijao,0,51%,0%,0,0,0,23 , 45,24 , 47,0 , 0,20 , 42,1 , 1,2 , 2,15 , 34,1 , 3,7 , 8,Patrick Cummins,0,53%,57%,0,1,0,49 , 92,102 , 162,8 , 14,37 , 77,6 , 7,6 , 8,18 , 49,7 , 10,24 , 33,3,00:00:45,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/2116affb9c8f193b
354,Warlley Alves,0,44%,66%,1,3,0,17 , 38,23 , 46,2 , 3,9 , 29,4 , 5,4 , 4,12 , 31,3 , 3,2 , 4,Nordine Taleb,0,50%,0%,0,0,0,17 , 34,30 , 47,0 , 2,8 , 23,5 , 6,4 , 5,13 , 28,4 , 6,0 , 0,2,00:04:11,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/72330020a732c635
355,Iuri Alcantara,0,52%,0%,0,4,0,53 , 101,65 , 114,0 , 0,42 , 86,10 , 13,1 , 2,31 , 65,8 , 16,14 , 20,Leandro Issa,0,47%,10%,0,4,0,26 , 55,37 , 70,1 , 10,21 , 40,2 , 3,3 , 12,13 , 32,0 , 0,13 , 23,3,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/7c9830ee4835f757
356,Vitor Miranda,0,76%,100%,0,2,0,57 , 75,95 , 114,1 , 1,52 , 66,1 , 4,4 , 5,7 , 14,1 , 2,49 , 59,Clint Hester,0,44%,20%,0,1,0,15 , 34,20 , 39,1 , 5,11 , 30,3 , 3,1 , 1,9 , 25,0 , 1,6 , 8,2,00:02:38,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/959de17703476f44
357,Hugo Viana,0,34%,6%,0,0,0,13 , 38,42 , 68,1 , 15,9 , 27,3 , 7,1 , 4,4 , 21,2 , 5,7 , 12,Guido Cannetti,0,62%,57%,0,2,0,32 , 51,47 , 67,4 , 7,13 , 28,17 , 19,2 , 4,15 , 27,13 , 16,4 , 8,3,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/f7ffa11d592f4092
358,TJ Dillashaw,0,55%,0%,0,0,0,117 , 212,170 , 273,0 , 5,84 , 172,19 , 22,14 , 18,93 , 179,23 , 32,1 , 1,Renan Barao,0,34%,0%,0,0,0,62 , 181,65 , 185,0 , 5,31 , 129,19 , 37,12 , 15,50 , 155,12 , 26,0 , 0,4,00:00:35,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/f963d716384153ff
359,Miesha Tate,1,47%,25%,2,3,0,58 , 122,84 , 148,1 , 4,38 , 100,15 , 17,5 , 5,36 , 96,2 , 3,20 , 23,Jessica Eye,0,39%,0%,0,0,0,56 , 143,81 , 168,0 , 0,38 , 121,2 , 4,16 , 18,48 , 131,8 , 12,0 , 0,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/05065fa2bc3693b4
360,Edson Barboza,0,47%,0%,0,0,0,64 , 135,64 , 135,0 , 1,19 , 78,22 , 29,23 , 28,64 , 135,0 , 0,0 , 0,Paul Felder,0,31%,0%,0,0,0,47 , 150,50 , 153,0 , 1,22 , 114,9 , 15,16 , 21,45 , 147,2 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Robert Madrigal,http://ufcstats.com/fight-details/c97e99ca5422f03b
361,Joe Lauzon,0,57%,100%,0,1,0,15 , 26,25 , 39,1 , 1,15 , 26,0 , 0,0 , 0,4 , 15,0 , 0,11 , 11,Takanori Gomi,0,29%,0%,0,0,0,7 , 24,7 , 24,0 , 0,2 , 16,5 , 8,0 , 0,7 , 24,0 , 0,0 , 0,1,00:02:37,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/bb56f4e502512ad0
362,Gian Villante,0,48%,100%,0,0,0,31 , 64,31 , 64,1 , 1,18 , 48,4 , 7,9 , 9,29 , 61,2 , 3,0 , 0,Tom Lawlor,1,42%,0%,0,0,0,22 , 52,25 , 55,0 , 1,17 , 47,3 , 3,2 , 2,21 , 49,1 , 3,0 , 0,2,00:00:27,3 Rnd (5-5-5),Robert Madrigal,http://ufcstats.com/fight-details/cd55220a7b1378c4
363,Jim Miller,0,40%,66%,0,2,0,45 , 110,61 , 127,2 , 3,21 , 78,8 , 14,16 , 18,42 , 103,1 , 5,2 , 2,Danny Castillo,0,33%,0%,0,2,0,35 , 103,51 , 120,0 , 6,22 , 82,5 , 11,8 , 10,33 , 98,0 , 2,2 , 3,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/6275b448b6c35f1f
364,Kenny Robertson,1,48%,66%,0,1,0,91 , 186,98 , 195,2 , 3,65 , 156,7 , 10,19 , 20,74 , 156,15 , 23,2 , 7,Ben Saunders,0,48%,0%,0,0,0,98 , 204,172 , 284,0 , 0,61 , 147,30 , 50,7 , 7,73 , 164,16 , 28,9 , 12,3,00:05:00,3 Rnd (5-5-5),Otto Torriero,http://ufcstats.com/fight-details/e8f499827178a321
365,Eddie Wineland,0,28%,0%,0,0,0,52 , 180,58 , 186,0 , 1,38 , 157,9 , 18,5 , 5,48 , 172,4 , 8,0 , 0,Bryan Caraway,0,32%,0%,0,0,0,61 , 190,72 , 206,0 , 12,51 , 176,5 , 9,5 , 5,51 , 173,10 , 17,0 , 0,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/23fd9d50a99665fe
366,Daron Cruickshank,0,31%,0%,0,0,0,6 , 19,6 , 19,0 , 0,3 , 15,3 , 4,0 , 0,5 , 18,1 , 1,0 , 0,James Krause,0,66%,100%,1,1,0,10 , 15,10 , 15,1 , 1,5 , 10,3 , 3,2 , 2,9 , 14,1 , 1,0 , 0,1,00:01:27,3 Rnd (5-5-5),Robert Madrigal,http://ufcstats.com/fight-details/da7d7b4f20cd2af5
367,Ramsey Nijem,0,46%,100%,0,5,0,29 , 63,76 , 120,6 , 6,24 , 56,5 , 7,0 , 0,8 , 25,13 , 22,8 , 16,Andrew Holbrook,0,51%,0%,2,0,1,20 , 39,73 , 99,0 , 3,13 , 30,4 , 6,3 , 3,2 , 13,8 , 14,10 , 12,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/23a75c0338d25abc
368,Jessamyn Duke,0,45%,66%,3,1,2,36 , 80,54 , 99,2 , 3,27 , 68,7 , 10,2 , 2,27 , 64,8 , 14,1 , 2,Elizabeth Phillips,0,48%,50%,1,6,0,49 , 101,83 , 140,2 , 4,43 , 93,3 , 4,3 , 4,34 , 77,1 , 3,14 , 21,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/53efc226c8eaf768
369,Zak Cummings,1,46%,0%,0,0,0,14 , 30,16 , 33,0 , 0,14 , 30,0 , 0,0 , 0,2 , 6,12 , 24,0 , 0,Dominique Steele,0,100%,0%,0,0,0,2 , 2,2 , 2,0 , 0,1 , 1,1 , 1,0 , 0,2 , 2,0 , 0,0 , 0,1,00:00:43,3 Rnd (5-5-5),Otto Torriero,http://ufcstats.com/fight-details/c1bfbf5447f21f37
370,Michael Bisping,0,41%,0%,0,0,0,115 , 277,117 , 281,0 , 0,73 , 229,6 , 10,36 , 38,108 , 270,5 , 5,2 , 2,Thales Leites,0,40%,25%,0,0,0,79 , 194,80 , 197,1 , 4,49 , 156,9 , 15,21 , 23,73 , 179,6 , 15,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Leon Roberts,http://ufcstats.com/fight-details/2e47823d38a5649b
371,Ross Pearson,0,57%,0%,0,0,0,16 , 28,47 , 67,0 , 0,10 , 20,5 , 7,1 , 1,6 , 16,8 , 10,2 , 2,Evan Dunham,0,54%,38%,1,2,0,26 , 48,88 , 119,5 , 13,19 , 39,1 , 2,6 , 7,7 , 23,9 , 13,10 , 12,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/0b8fdeeb626b4396
372,Joe Duffy,0,27%,0%,1,0,0,8 , 29,10 , 31,0 , 0,5 , 26,2 , 2,1 , 1,6 , 26,2 , 3,0 , 0,Ivan Jorge,0,46%,0%,0,0,0,7 , 15,13 , 23,0 , 2,4 , 10,1 , 3,2 , 2,4 , 10,3 , 5,0 , 0,1,00:03:05,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/c7780ac294530c0d
373,Joanne Calderwood,1,64%,75%,0,2,0,90 , 140,227 , 303,3 , 4,57 , 99,16 , 22,17 , 19,55 , 83,21 , 30,14 , 27,Cortney Casey,0,61%,0%,0,0,0,57 , 92,106 , 147,0 , 0,49 , 83,4 , 5,4 , 4,39 , 66,9 , 14,9 , 12,3,00:05:00,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/d45474993a750878
374,Leon Edwards,1,50%,0%,0,2,0,36 , 71,73 , 110,0 , 4,28 , 60,6 , 9,2 , 2,23 , 54,3 , 5,10 , 12,Pawel Pawlak,0,30%,0%,0,0,0,24 , 78,65 , 120,0 , 4,10 , 58,12 , 18,2 , 2,20 , 69,4 , 8,0 , 1,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/979538ff8ae1ccd5
375,Stevie Ray,1,46%,0%,0,0,0,19 , 41,19 , 41,0 , 0,16 , 35,1 , 4,2 , 2,15 , 35,1 , 2,3 , 4,Leonardo Mafra,0,57%,0%,0,0,0,23 , 40,24 , 41,0 , 0,8 , 19,3 , 7,12 , 14,22 , 37,1 , 3,0 , 0,1,00:02:30,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/976d2cc3d08ca814
376,Paddy Holohan,0,37%,33%,2,4,1,28 , 75,60 , 108,1 , 3,18 , 48,9 , 22,1 , 5,22 , 69,0 , 0,6 , 6,Vaughan Lee,0,52%,0%,1,2,0,27 , 51,52 , 79,0 , 0,19 , 41,4 , 5,4 , 5,16 , 34,1 , 1,10 , 16,3,00:05:00,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/486fbba33876da4b
377,Ilir Latifi,1,77%,0%,0,0,0,7 , 9,7 , 9,0 , 0,4 , 5,1 , 2,2 , 2,5 , 7,0 , 0,2 , 2,Hans Stringer,0,40%,0%,0,0,0,2 , 5,2 , 5,0 , 0,1 , 4,0 , 0,1 , 1,2 , 5,0 , 0,0 , 0,1,00:00:56,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/b0cb6a1da8e0da81
378,Mickael Lebout,0,50%,0%,0,3,2,43 , 85,68 , 112,0 , 1,24 , 61,10 , 12,9 , 12,32 , 69,0 , 0,11 , 16,Teemu Packalen,0,57%,27%,1,9,0,35 , 61,41 , 70,3 , 11,28 , 54,6 , 6,1 , 1,28 , 49,0 , 1,7 , 11,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/7e9cb0c322773157
