,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
247,Albert Morales,0,42%,33%,0,1,0,56 , 132,79 , 172,1 , 3,34 , 103,2 , 2,20 , 27,47 , 122,3 , 4,6 , 6,Andre Soukhamthath,0,39%,0%,0,2,0,46 , 116,73 , 148,0 , 1,25 , 81,14 , 25,7 , 10,34 , 103,2 , 3,10 , 10,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/2d4743a82fc55642
248,Derrick Lewis,1,54%,0%,0,1,0,39 , 71,39 , 71,0 , 0,37 , 67,0 , 2,2 , 2,21 , 50,1 , 1,17 , 20,Travis Browne,0,44%,0%,0,0,0,21 , 47,23 , 49,0 , 1,0 , 14,12 , 23,9 , 10,21 , 45,0 , 1,0 , 1,2,00:03:12,5 Rnd (5-5-5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/ab14dbff9d2ae41a
249,Johny Hendricks,0,37%,0%,0,0,0,51 , 136,69 , 155,0 , 0,32 , 111,7 , 10,12 , 15,38 , 121,13 , 15,0 , 0,Hector Lombard,0,35%,22%,0,0,0,37 , 103,43 , 109,2 , 9,22 , 80,8 , 15,7 , 8,33 , 98,4 , 5,0 , 0,3,00:05:00,3 Rnd (5-5-5),Brad Jardine,http://ufcstats.com/fight-details/a5d24caed8afbeef
250,Sam Sicilia,0,11%,0%,0,0,0,10 , 87,10 , 88,0 , 0,9 , 80,0 , 5,1 , 2,9 , 84,1 , 3,0 , 0,Gavin Tucker,0,33%,100%,0,0,0,55 , 163,60 , 168,1 , 1,25 , 120,12 , 25,18 , 18,53 , 159,2 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Cyril Desjardins,http://ufcstats.com/fight-details/112e6a0ddce893e6
251,Elias Theodorou,0,32%,25%,0,0,2,38 , 116,70 , 155,1 , 4,18 , 80,8 , 16,12 , 20,28 , 104,3 , 3,7 , 9,Cezar Ferreira,0,28%,50%,2,2,0,11 , 38,11 , 38,3 , 6,4 , 26,3 , 6,4 , 6,11 , 36,0 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/16e28dd989ee1dea
252,Sara McMann,0,50%,100%,1,2,0,7 , 14,7 , 14,2 , 2,6 , 13,1 , 1,0 , 0,3 , 5,0 , 0,4 , 9,Gina Mazany,0,0%,0%,0,0,0,0 , 2,0 , 2,0 , 0,0 , 2,0 , 0,0 , 0,0 , 1,0 , 1,0 , 0,1,00:01:14,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/9c256e94c6b584b6
253,Paul Felder,1,32%,0%,0,0,0,23 , 71,23 , 71,0 , 0,14 , 57,4 , 7,5 , 7,23 , 66,0 , 1,0 , 4,Alessandro Ricci,0,35%,0%,0,0,0,21 , 59,21 , 59,0 , 0,12 , 41,3 , 10,6 , 8,21 , 59,0 , 0,0 , 0,1,00:04:44,3 Rnd (5-5-5),Brad Jardine,http://ufcstats.com/fight-details/f00ac5af033f44b4
254,Nordine Taleb,0,39%,0%,0,0,0,48 , 121,57 , 130,0 , 0,15 , 67,8 , 23,25 , 31,48 , 121,0 , 0,0 , 0,Santiago Ponzinibbio,1,30%,0%,0,2,0,53 , 171,65 , 183,0 , 0,42 , 156,5 , 9,6 , 6,48 , 160,0 , 0,5 , 11,3,00:05:00,3 Rnd (5-5-5),Cyril Desjardins,http://ufcstats.com/fight-details/1db121859d2fcda8
255,Carla Esparza,0,24%,40%,1,4,0,32 , 132,37 , 137,4 , 10,30 , 127,2 , 5,0 , 0,24 , 118,2 , 6,6 , 8,Randa Markos,0,43%,0%,0,0,1,48 , 110,62 , 126,0 , 0,47 , 109,1 , 1,0 , 0,27 , 85,0 , 1,21 , 24,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e4c4c54a10e06973
256,Aiemann Zahabi,1,39%,0%,0,1,0,44 , 112,45 , 113,0 , 0,39 , 103,3 , 7,2 , 2,41 , 106,0 , 1,3 , 5,Reginaldo Vieira,0,33%,15%,0,0,0,64 , 190,73 , 199,2 , 13,27 , 138,12 , 22,25 , 30,59 , 183,3 , 5,2 , 2,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/ad9ecef413a5b48f
257,Jack Marshman,1,13%,0%,0,0,0,6 , 46,11 , 51,0 , 0,6 , 44,0 , 1,0 , 1,5 , 42,1 , 4,0 , 0,Thiago Santos,1,38%,50%,0,0,0,27 , 71,32 , 76,1 , 2,14 , 50,4 , 12,9 , 9,18 , 55,1 , 1,8 , 15,2,00:02:21,3 Rnd (5-5-5),Brad Jardine,http://ufcstats.com/fight-details/e59aabdfba9d6c45
258,Gerald Meerschaert,0,50%,0%,1,0,0,3 , 6,5 , 9,0 , 0,2 , 5,0 , 0,1 , 1,3 , 6,0 , 0,0 , 0,Ryan Janes,0,37%,100%,0,1,0,3 , 8,10 , 16,1 , 1,3 , 8,0 , 0,0 , 0,3 , 7,0 , 0,0 , 1,1,00:01:34,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/c1d86f1e6d41cd03
259,Holly Holm,0,42%,0%,0,0,0,77 , 182,122 , 235,0 , 9,18 , 99,21 , 37,38 , 46,61 , 161,16 , 21,0 , 0,Germaine de Randamie,0,53%,0%,0,0,0,80 , 150,144 , 223,0 , 1,28 , 88,34 , 40,18 , 22,49 , 113,31 , 36,0 , 1,5,00:05:00,5 Rnd (5-5-5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/252074c8554bf30d
260,Anderson Silva,0,55%,0%,0,0,0,43 , 78,54 , 89,0 , 0,28 , 56,13 , 19,2 , 3,30 , 61,8 , 12,5 , 5,Derek Brunson,0,53%,20%,0,0,0,54 , 101,118 , 184,2 , 10,36 , 80,5 , 5,13 , 16,33 , 68,19 , 30,2 , 3,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/d29750cee389a0b9
261,Jacare Souza,0,38%,50%,1,2,0,7 , 18,15 , 30,1 , 2,5 , 13,2 , 5,0 , 0,5 , 14,1 , 3,1 , 1,Tim Boetsch,0,60%,0%,0,0,0,6 , 10,8 , 12,0 , 0,2 , 6,0 , 0,4 , 4,6 , 10,0 , 0,0 , 0,1,00:03:41,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/ced241b99eab5f22
262,Glover Teixeira,0,45%,100%,1,11,0,24 , 53,113 , 179,3 , 3,19 , 47,4 , 5,1 , 1,14 , 36,1 , 1,9 , 16,Jared Cannonier,0,45%,0%,0,0,0,21 , 46,40 , 66,0 , 0,19 , 44,1 , 1,1 , 1,18 , 41,2 , 4,1 , 1,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/244357514dd89bd6
263,Dustin Poirier,0,44%,100%,0,1,1,97 , 216,122 , 243,3 , 3,79 , 186,10 , 14,8 , 16,80 , 185,13 , 21,4 , 10,Jim Miller,0,52%,16%,3,1,0,71 , 135,83 , 150,1 , 6,36 , 98,20 , 20,15 , 17,56 , 118,13 , 15,2 , 2,3,00:05:00,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/8b8f9485214f9e48
264,Randy Brown,0,35%,0%,0,0,1,52 , 145,65 , 158,0 , 0,36 , 113,7 , 12,9 , 20,48 , 138,1 , 1,3 , 6,Belal Muhammad,0,46%,40%,0,2,0,71 , 152,135 , 236,2 , 5,23 , 98,5 , 7,43 , 47,60 , 130,0 , 0,11 , 22,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/f680e6ebe3bdfe3e
265,Wilson Reis,0,40%,66%,2,6,0,34 , 84,52 , 107,6 , 9,19 , 65,5 , 8,10 , 11,26 , 73,1 , 2,7 , 9,Ulka Sasaki,0,32%,0%,0,2,2,34 , 105,69 , 145,0 , 1,25 , 89,8 , 13,1 , 3,26 , 93,1 , 2,7 , 10,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/febea68b205f6273
266,Nik Lentz,0,37%,0%,1,0,0,13 , 35,35 , 61,0 , 2,3 , 19,7 , 11,3 , 5,6 , 26,5 , 7,2 , 2,Islam Makhachev,0,74%,100%,0,12,0,43 , 58,98 , 127,5 , 5,37 , 52,6 , 6,0 , 0,13 , 25,0 , 1,30 , 32,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/ddd9e64d97b095f9
267,Rick Glenn,0,45%,0%,0,0,0,52 , 115,60 , 123,0 , 11,19 , 70,20 , 29,13 , 16,30 , 90,22 , 25,0 , 0,Phillipe Nover,0,49%,0%,0,0,0,50 , 102,108 , 165,0 , 2,41 , 87,7 , 13,2 , 2,35 , 80,15 , 22,0 , 0,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/c4174e22cb22622c
268,Ryan LaFlare,1,31%,25%,0,2,0,29 , 91,51 , 116,1 , 4,13 , 63,14 , 25,2 , 3,17 , 68,5 , 8,7 , 15,Roan Carneiro,0,38%,0%,0,2,0,19 , 50,25 , 56,0 , 4,12 , 41,2 , 4,5 , 5,10 , 40,3 , 3,6 , 7,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/1f9ac1648b8e501e
269,Dennis Bermudez,0,58%,0%,0,0,0,20 , 34,24 , 38,0 , 3,11 , 24,6 , 7,3 , 3,14 , 26,6 , 8,0 , 0,Chan Sung Jung,1,48%,0%,0,0,0,17 , 35,19 , 37,0 , 1,16 , 32,1 , 2,0 , 1,12 , 30,2 , 2,3 , 3,1,00:02:29,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/8c220d4c96895a98
270,Alexa Grasso,0,38%,0%,1,0,0,80 , 206,88 , 215,0 , 0,43 , 153,13 , 22,24 , 31,78 , 203,2 , 2,0 , 1,Felice Herrig,0,24%,50%,0,2,0,60 , 246,66 , 252,2 , 4,36 , 188,21 , 46,3 , 12,52 , 235,5 , 6,3 , 5,3,00:05:00,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/4a2e7e2c8cfdaf5f
271,Abel Trujillo,0,33%,20%,0,0,0,11 , 33,14 , 36,1 , 5,9 , 30,1 , 2,1 , 1,11 , 32,0 , 1,0 , 0,James Vick,0,37%,50%,3,2,0,25 , 67,29 , 71,1 , 2,13 , 51,8 , 12,4 , 4,21 , 63,3 , 3,1 , 1,3,00:00:49,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/94cecf4bd29793e1
272,Ovince Saint Preux,0,40%,0%,0,0,0,76 , 189,79 , 192,0 , 4,61 , 165,15 , 24,0 , 0,69 , 177,7 , 12,0 , 0,Volkan Oezdemir,0,45%,0%,0,0,0,82 , 182,103 , 204,0 , 1,51 , 138,17 , 25,14 , 19,71 , 166,11 , 16,0 , 0,3,00:05:00,3 Rnd (5-5-5),Chris Reed,http://ufcstats.com/fight-details/36220644401d85e1
273,Anthony Hamilton,0,37%,0%,0,0,0,14 , 37,18 , 42,0 , 0,6 , 25,8 , 12,0 , 0,9 , 30,5 , 7,0 , 0,Marcel Fortuna,1,50%,0%,0,0,0,15 , 30,17 , 32,0 , 0,11 , 25,3 , 3,1 , 2,11 , 26,4 , 4,0 , 0,1,00:03:10,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/49e344834626c144
274,Jessica Andrade,0,40%,66%,0,0,0,131 , 322,148 , 342,2 , 3,86 , 249,41 , 68,4 , 5,73 , 207,58 , 115,0 , 0,Angela Hill,1,42%,0%,0,0,0,89 , 209,99 , 220,0 , 0,61 , 161,24 , 43,4 , 5,55 , 145,30 , 57,4 , 7,3,00:05:00,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/451525a1abe30a91
275,Adam Milstead,0,100%,0%,0,0,0,1 , 1,3 , 5,0 , 0,1 , 1,0 , 0,0 , 0,1 , 1,0 , 0,0 , 0,Curtis Blaydes,0,75%,80%,0,1,0,25 , 33,72 , 96,8 , 10,10 , 18,1 , 1,14 , 14,1 , 5,1 , 1,23 , 27,2,00:00:59,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/74256b4e8d0b1de6
276,Chas Skelly,0,40%,66%,1,2,0,21 , 52,29 , 60,2 , 3,20 , 50,1 , 2,0 , 0,15 , 40,4 , 8,2 , 4,Chris Gruetzemacher,0,65%,0%,0,0,0,28 , 43,65 , 83,0 , 0,15 , 29,5 , 6,8 , 8,15 , 29,2 , 2,11 , 12,2,00:02:01,3 Rnd (5-5-5),Chris Reed,http://ufcstats.com/fight-details/478221ad98336565
277,Ricardo Ramos,1,51%,0%,1,3,0,45 , 88,55 , 99,0 , 1,27 , 64,14 , 20,4 , 4,19 , 49,14 , 17,12 , 22,Michinori Tanaka,0,38%,25%,0,1,0,28 , 73,51 , 103,2 , 8,10 , 52,4 , 4,14 , 17,26 , 66,1 , 2,1 , 5,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/66ad9f88f063d2ef
278,Tecia Torres,0,42%,50%,0,2,0,81 , 189,112 , 232,1 , 2,45 , 144,14 , 18,22 , 27,79 , 185,1 , 1,1 , 3,Bec Rawlings,0,24%,50%,0,0,0,37 , 151,41 , 158,1 , 2,21 , 122,14 , 26,2 , 3,33 , 141,3 , 8,1 , 2,3,00:05:00,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/ebe38ba75cbf2320
279,Alex Morono,1,34%,0%,0,0,0,45 , 131,47 , 133,0 , 0,31 , 112,10 , 15,4 , 4,42 , 118,0 , 4,3 , 9,Niko Price,1,19%,0%,0,0,0,23 , 117,23 , 118,0 , 1,12 , 87,6 , 17,5 , 13,19 , 107,3 , 9,1 , 1,2,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/48e51d4e7172048e
280,Daniel Jolly,0,0%,0%,0,0,0,0 , 3,0 , 3,0 , 2,0 , 2,0 , 0,0 , 1,0 , 3,0 , 0,0 , 0,Khalil Rountree Jr.,1,100%,0%,0,0,0,3 , 3,5 , 6,0 , 0,1 , 1,2 , 2,0 , 0,0 , 0,1 , 1,2 , 2,1,00:00:52,3 Rnd (5-5-5),Chris Reed,http://ufcstats.com/fight-details/f3bb58f485dc2008
281,Valentina Shevchenko,0,76%,100%,1,2,0,13 , 17,46 , 51,2 , 2,5 , 9,7 , 7,1 , 1,1 , 4,7 , 7,5 , 6,Julianna Pena,0,77%,20%,0,0,0,27 , 35,78 , 99,1 , 5,2 , 5,22 , 27,3 , 3,0 , 2,25 , 30,2 , 3,2,00:04:29,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/ab79fe7b35ccc3dc
282,Donald Cerrone,0,46%,0%,0,0,0,30 , 65,30 , 65,0 , 1,10 , 43,7 , 7,13 , 15,30 , 65,0 , 0,0 , 0,Jorge Masvidal,2,56%,0%,0,0,0,58 , 102,58 , 102,0 , 0,36 , 71,17 , 25,5 , 6,43 , 82,9 , 11,6 , 9,2,00:01:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/b91756d955e14d2e
283,Andrei Arlovski,0,33%,0%,0,0,0,3 , 9,3 , 9,0 , 0,1 , 5,0 , 1,2 , 3,3 , 9,0 , 0,0 , 0,Francis Ngannou,1,61%,0%,0,0,0,8 , 13,8 , 14,0 , 0,8 , 13,0 , 0,0 , 0,4 , 9,0 , 0,4 , 4,1,00:01:32,3 Rnd (5-5-5),Adam Martinez,http://ufcstats.com/fight-details/a45596cda51a1816
284,Alex Caceres,0,46%,0%,0,0,0,27 , 58,27 , 58,0 , 0,14 , 40,5 , 9,8 , 9,27 , 58,0 , 0,0 , 0,Jason Knight,0,32%,50%,4,2,0,31 , 95,46 , 112,2 , 4,22 , 78,1 , 4,8 , 13,22 , 84,0 , 0,9 , 11,2,00:04:21,3 Rnd (5-5-5),Tom Johnson,http://ufcstats.com/fight-details/43682a646b9b956f
285,Nate Marquardt,0,43%,50%,0,1,0,28 , 65,52 , 90,1 , 2,13 , 41,7 , 14,8 , 10,22 , 53,6 , 12,0 , 0,Sam Alvey,0,42%,0%,0,0,0,36 , 84,45 , 95,0 , 1,23 , 66,5 , 7,8 , 11,31 , 75,4 , 8,1 , 1,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/3c8eb8ad5e98876f
286,Raphael Assuncao,0,38%,0%,0,0,0,39 , 101,39 , 101,0 , 0,10 , 60,8 , 14,21 , 27,39 , 101,0 , 0,0 , 0,Aljamain Sterling,0,30%,0%,0,0,0,52 , 172,52 , 172,0 , 3,18 , 112,9 , 21,25 , 39,52 , 172,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Tim Mills,http://ufcstats.com/fight-details/637f561cd731fb44
287,Bobby Nash,1,36%,25%,2,1,0,39 , 106,59 , 127,1 , 4,25 , 89,3 , 3,11 , 14,26 , 85,11 , 17,2 , 4,Jingliang Li,1,49%,0%,0,1,0,37 , 75,43 , 81,0 , 1,22 , 59,2 , 2,13 , 14,32 , 67,3 , 6,2 , 2,2,00:04:45,3 Rnd (5-5-5),Adam Martinez,http://ufcstats.com/fight-details/c5865afc31cb6c59
288,Henrique da Silva,0,51%,0%,0,0,0,22 , 43,30 , 53,0 , 0,9 , 27,8 , 9,5 , 7,17 , 33,4 , 8,1 , 2,Jordan Johnson,0,58%,80%,2,5,0,39 , 67,106 , 162,4 , 5,36 , 64,2 , 2,1 , 1,23 , 48,3 , 3,13 , 16,3,00:05:00,3 Rnd (5-5-5),Tom Johnson,http://ufcstats.com/fight-details/1cd0ce0e2312ad52
289,Eric Spicely,0,33%,33%,1,0,0,1 , 3,5 , 7,1 , 3,1 , 3,0 , 0,0 , 0,0 , 1,0 , 1,1 , 1,Alessio Di Chirico,0,50%,0%,0,0,0,1 , 2,1 , 2,0 , 0,1 , 2,0 , 0,0 , 0,1 , 2,0 , 0,0 , 0,1,00:02:14,3 Rnd (5-5-5),Tim Mills,http://ufcstats.com/fight-details/481aef2d2802ec68
290,Marcos Rogerio de Lima,0,48%,0%,0,0,0,12 , 25,12 , 25,0 , 0,6 , 17,2 , 3,4 , 5,7 , 18,0 , 0,5 , 7,Jeremy Kimball,0,29%,0%,0,0,0,5 , 17,5 , 17,0 , 0,3 , 14,1 , 1,1 , 2,5 , 17,0 , 0,0 , 0,1,00:02:27,3 Rnd (5-5-5),Adam Martinez,http://ufcstats.com/fight-details/99373dc33dfbf6e0
291,Alexandre Pantoja,0,37%,33%,2,2,0,37 , 99,67 , 135,1 , 3,27 , 82,6 , 10,4 , 7,32 , 92,3 , 4,2 , 3,Eric Shelton,0,34%,33%,0,0,0,32 , 93,44 , 107,4 , 12,31 , 90,1 , 3,0 , 0,29 , 86,0 , 3,3 , 4,3,00:05:00,3 Rnd (5-5-5),Tom Johnson,http://ufcstats.com/fight-details/0094d2ed98819f7a
292,Jason Gonzalez,0,22%,0%,1,0,0,4 , 18,4 , 18,0 , 0,3 , 15,1 , 3,0 , 0,4 , 17,0 , 1,0 , 0,JC Cottrell,0,16%,100%,0,3,0,1 , 6,8 , 15,1 , 1,1 , 6,0 , 0,0 , 0,1 , 6,0 , 0,0 , 0,1,00:03:54,3 Rnd (5-5-5),Tim Mills,http://ufcstats.com/fight-details/6eb382e2c51fc4f5
293,Yair Rodriguez,1,49%,0%,0,0,0,55 , 111,56 , 113,0 , 0,33 , 83,15 , 19,7 , 9,34 , 68,5 , 7,16 , 36,BJ Penn,0,18%,0%,0,0,0,4 , 22,7 , 27,0 , 0,4 , 22,0 , 0,0 , 0,3 , 21,1 , 1,0 , 0,2,00:00:24,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/5742025a09190829
294,Joe Lauzon,0,32%,50%,1,0,0,20 , 62,44 , 86,1 , 2,17 , 58,3 , 4,0 , 0,8 , 46,12 , 15,0 , 1,Marcin Held,0,29%,100%,0,4,0,23 , 78,32 , 90,5 , 5,20 , 70,2 , 5,1 , 3,20 , 66,3 , 9,0 , 3,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/00720c46f864fe03
295,Court McGee,0,31%,33%,0,2,0,54 , 172,77 , 197,1 , 3,25 , 121,8 , 25,21 , 26,44 , 149,5 , 13,5 , 10,Ben Saunders,0,35%,0%,0,0,0,49 , 139,67 , 165,0 , 0,22 , 97,25 , 38,2 , 4,43 , 124,6 , 15,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/8edb831924d69dd9
296,John Moraga,0,27%,20%,0,0,0,33 , 120,42 , 131,1 , 5,26 , 107,3 , 8,4 , 5,30 , 116,1 , 2,2 , 2,Sergio Pettis,0,30%,100%,0,0,0,48 , 159,50 , 161,2 , 2,45 , 152,2 , 6,1 , 1,47 , 155,1 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/7685701c382cd49a
297,Devin Powell,0,27%,0%,0,0,0,22 , 80,44 , 102,0 , 0,7 , 57,7 , 12,8 , 11,15 , 66,7 , 14,0 , 0,Drakkar Klose,0,61%,100%,0,0,0,68 , 110,114 , 163,2 , 2,29 , 64,32 , 36,7 , 10,36 , 71,29 , 35,3 , 4,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/bbb67c2ac4453d64
298,Frankie Saenz,1,37%,0%,0,0,0,40 , 106,49 , 116,0 , 4,16 , 68,12 , 24,12 , 14,26 , 87,13 , 18,1 , 1,Augusto Mendes,0,38%,44%,0,1,0,42 , 109,74 , 142,4 , 9,33 , 95,6 , 8,3 , 6,30 , 89,12 , 19,0 , 1,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/b60bbec8ec98941b
299,Aleksei Oleinik,0,46%,0%,1,0,0,7 , 15,11 , 19,0 , 0,4 , 12,0 , 0,3 , 3,7 , 15,0 , 0,0 , 0,Viktor Pesta,0,36%,100%,0,3,0,7 , 19,18 , 31,1 , 1,7 , 19,0 , 0,0 , 0,3 , 11,0 , 0,4 , 8,1,00:02:57,3 Rnd (5-5-5),Nic Jones,http://ufcstats.com/fight-details/1a81573425c585fb
300,Anthony Rocco Martin,0,50%,33%,0,4,0,20 , 40,83 , 119,2 , 6,12 , 30,7 , 8,1 , 2,4 , 14,6 , 11,10 , 15,Alex White,0,36%,0%,0,0,1,11 , 30,28 , 51,0 , 0,5 , 20,4 , 7,2 , 3,6 , 20,5 , 10,0 , 0,3,00:05:00,3 Rnd (5-5-5),Al Guinee,http://ufcstats.com/fight-details/8156479490877d08
301,Jocelyn Jones-Lybarger,0,28%,0%,0,0,0,21 , 73,33 , 86,0 , 1,15 , 62,2 , 5,4 , 6,18 , 66,3 , 7,0 , 0,Nina Ansaroff,0,45%,100%,2,5,0,48 , 106,89 , 155,1 , 1,37 , 84,5 , 9,6 , 13,24 , 74,6 , 8,18 , 24,3,00:03:39,3 Rnd (5-5-5),Nic Jones,http://ufcstats.com/fight-details/53c3565ee1d3411a
302,Walt Harris,1,43%,0%,0,0,0,32 , 73,33 , 74,0 , 1,24 , 58,6 , 13,2 , 2,29 , 67,1 , 4,2 , 2,Chase Sherman,0,31%,0%,0,0,0,20 , 63,20 , 63,0 , 0,6 , 42,9 , 15,5 , 6,20 , 63,0 , 0,0 , 0,2,00:02:41,3 Rnd (5-5-5),Al Guinee,http://ufcstats.com/fight-details/3f7684492c9df05e
303,Bojan Mihajlovic,0,40%,0%,0,0,0,22 , 54,31 , 65,0 , 0,6 , 32,8 , 12,8 , 10,17 , 47,5 , 7,0 , 0,Joachim Christensen,1,43%,0%,0,0,0,41 , 95,139 , 199,0 , 1,24 , 74,15 , 16,2 , 5,20 , 62,15 , 21,6 , 12,3,00:02:05,3 Rnd (5-5-5),Nic Jones,http://ufcstats.com/fight-details/ae803440d778a12b
304,Dmitrii Smoliakov,0,50%,0%,0,0,0,5 , 10,28 , 35,0 , 1,2 , 5,3 , 5,0 , 0,5 , 10,0 , 0,0 , 0,Cyril Asker,0,40%,100%,0,2,0,19 , 47,39 , 90,1 , 1,19 , 47,0 , 0,0 , 0,2 , 9,0 , 0,17 , 38,1,00:02:41,3 Rnd (5-5-5),Al Guinee,http://ufcstats.com/fight-details/c1356395d6b055d7
305,Amanda Nunes,0,57%,0%,0,0,0,27 , 47,27 , 47,0 , 0,23 , 43,3 , 3,1 , 1,27 , 46,0 , 1,0 , 0,Ronda Rousey,0,50%,0%,0,0,0,7 , 14,7 , 14,0 , 0,6 , 12,1 , 1,0 , 1,7 , 14,0 , 0,0 , 0,1,00:00:48,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/0aad210fbaa1db6c
306,Dominick Cruz,0,30%,0%,0,0,0,88 , 291,95 , 298,0 , 7,58 , 250,9 , 14,21 , 27,88 , 291,0 , 0,0 , 0,Cody Garbrandt,2,34%,25%,0,0,0,68 , 195,71 , 198,1 , 4,47 , 164,11 , 17,10 , 14,66 , 190,2 , 4,0 , 1,5,00:05:00,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/25e6b11e1cf45b83
307,TJ Dillashaw,0,59%,83%,1,8,0,71 , 119,177 , 249,5 , 6,53 , 98,10 , 12,8 , 9,25 , 59,0 , 0,46 , 60,John Lineker,0,42%,50%,0,0,0,38 , 90,51 , 107,1 , 2,18 , 53,19 , 36,1 , 1,33 , 81,0 , 3,5 , 6,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/7f663d67422c1b24
308,Dong Hyun Kim,0,33%,37%,0,0,0,36 , 107,64 , 138,3 , 8,28 , 94,7 , 12,1 , 1,27 , 94,9 , 13,0 , 0,Tarec Saffiedine,0,49%,33%,0,0,0,52 , 105,68 , 122,2 , 6,38 , 88,11 , 14,3 , 3,35 , 81,17 , 24,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/3d07a533feca7458
309,Louis Smolka,0,23%,0%,1,0,0,10 , 43,20 , 53,0 , 1,9 , 36,1 , 7,0 , 0,8 , 40,2 , 3,0 , 0,Ray Borg,0,55%,50%,1,12,0,21 , 38,33 , 53,4 , 8,14 , 29,6 , 8,1 , 1,5 , 18,4 , 5,12 , 15,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/ab847a4cf397d7d5
310,Johny Hendricks,0,50%,85%,0,3,0,18 , 36,52 , 76,6 , 7,10 , 28,1 , 1,7 , 7,9 , 20,1 , 5,8 , 11,Neil Magny,0,54%,100%,2,0,0,50 , 91,96 , 139,1 , 1,27 , 59,16 , 23,7 , 9,31 , 68,1 , 1,18 , 22,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/abf0f8234f6be37e
